id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count,poster_url,backdrop_url,release_year,release_month,popularity_level,rating_level,genres,genres_str
620249,zh,罗小黑战记,"When cat spirit Luo Xiaohei's home is deforested by humans, he must find a new one. He runs into a group of other spirit creatures who take him under their wing with dreams of reconquering the land they say is rightfully theirs. However, they run into a human known as Wuxian who separates Luo Xiaohei from the other spirits and the two go on a journey, with the cat spirit learning to control his abilities as well as forming his own thoughts on whether or not he should ally with the spirits or the humans.",9.64430046081543,2019-08-27,The Legend of Hei,8.333000183105469,414,https://image.tmdb.org/t/p/w342/4jfbKKLpqts3i2h2obkrONcjTg1.jpg,https://image.tmdb.org/t/p/w780/aVFx1VtlOxR3v0ADEatalXOvwbu.jpg,2019,8,very high,good,"['Animation', 'Fantasy', 'Action']","Animation, Fantasy, Action"
73,en,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",5.932300090789795,1998-07-01,American History X,8.331000328063965,12141,https://image.tmdb.org/t/p/w342/x2drgoXYZ8484lqyDj7L1CEVR4T.jpg,https://image.tmdb.org/t/p/w780/6qHI1IYj7QlLSCwHRzkL62X175s.jpg,1998,7,very high,good,['Drama'],Drama
128,ja,もののけ姫,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",10.813899993896484,1997-07-12,Princess Mononoke,8.324999809265137,8584,https://image.tmdb.org/t/p/w342/cMYCDADoLKLbB83g4WnJegaZimC.jpg,https://image.tmdb.org/t/p/w780/gl0jzn4BupSbL2qMVeqrjKkF9Js.jpg,1997,7,very high,good,"['Adventure', 'Fantasy', 'Animation']","Adventure, Fantasy, Animation"
105,en,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",20.31410026550293,1985-07-03,Back to the Future,8.300000190734863,21041,https://image.tmdb.org/t/p/w342/vN5B5WgYscRGcQpVhHl6p9DDTP0.jpg,https://image.tmdb.org/t/p/w780/pZCLGHynFPOv8dve6u9waxknLth.jpg,1985,7,very high,good,"['Adventure', 'Comedy', 'Science Fiction']","Adventure, Comedy, Science Fiction"
1184918,en,The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",18.391300201416016,2024-09-12,The Wild Robot,8.319000244140625,5471,https://image.tmdb.org/t/p/w342/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg,https://image.tmdb.org/t/p/w780/1pmXyN3sKeYoUhu5VBZiDU4BX21.jpg,2024,9,very high,good,"['Animation', 'Science Fiction', 'Family', 'Drama']","Animation, Science Fiction, Family, Drama"
15804,zh,牯嶺街少年殺人事件,"A boy experiences first love, friendships and injustices growing up in 1960s Taiwan.",4.060400009155273,1991-07-27,A Brighter Summer Day,8.300000190734863,362,https://image.tmdb.org/t/p/w342/rDZ2mNQkZrnSzHPLQ7SzhzgCSoj.jpg,https://image.tmdb.org/t/p/w780/2LMgkmtnmhjUHvFXNDruHzrUFKK.jpg,1991,7,high,good,"['Crime', 'Drama', 'Romance']","Crime, Drama, Romance"
820067,ja,映画 五等分の花嫁,"When five lovely young girls who hate studying hire part-time tutor Futaro, he guides not only their education but also their hearts. Time spent has brought them all closer, with feelings growing within the girls and Futaro. As they finish their third year of high school and their last school festival approaches, they set their sights on what’s next. Is there a future with one of them and Futaro?",4.180200099945068,2022-05-20,The Quintessential Quintuplets Movie,8.3149995803833,424,https://image.tmdb.org/t/p/w342/sg7klpt1xwK1IJirBI9EHaqQwJ5.jpg,https://image.tmdb.org/t/p/w780/gcgKSyE2iqwfKWMDZ8TJPxeIu0P.jpg,2022,5,high,good,"['Animation', 'Comedy', 'Romance']","Animation, Comedy, Romance"
372754,ja,同級生,"Rihito Sajo, an honor student with a perfect score on the entrance exam and Hikaru Kusakabe, in a band and popular among girls, would have never crossed paths. Until one day they started talking at the practice for their school’s upcoming chorus festival. After school, the two meet regularly, as Hikaru helps Rihito to improve his singing skills. While they listen to each other’s voice and harmonize, their hearts start to beat together.",3.6068999767303467,2016-02-20,Dou kyu sei – Classmates,8.309000015258789,418,https://image.tmdb.org/t/p/w342/cIfRCA5wEvj9tApca4UDUagQEiM.jpg,https://image.tmdb.org/t/p/w780/tLmyP7akYmxLwyfTEt2qyj2sOR3.jpg,2016,2,high,good,"['Romance', 'Animation']","Romance, Animation"
3782,ja,生きる,"Kanji Watanabe is a middle-aged man who has worked in the same monotonous bureaucratic position for decades. Learning he has cancer, he starts to look for the meaning of his life.",5.1641998291015625,1952-10-09,Ikiru,8.300000190734863,1252,https://image.tmdb.org/t/p/w342/dgNTS4EQDDVfkzJI5msKuHu2Ei3.jpg,https://image.tmdb.org/t/p/w780/stiGp1XzkLSYdUUEWTyQOZRkr49.jpg,1952,10,high,good,['Drama'],Drama
10494,ja,PERFECT BLUE,"Rising pop star Mima quits singing to pursue a career as an actress. After she takes up a role on a popular detective show, her handlers and collaborators begin turning up murdered. Harboring feelings of guilt and haunted by visions of her former self, Mima's reality and fantasy meld into a frenzied paranoia.",13.512299537658691,1998-02-28,Perfect Blue,8.303999900817871,2966,https://image.tmdb.org/t/p/w342/6WTiOCfDPP8XV4jqfloiVWf7KHq.jpg,https://image.tmdb.org/t/p/w780/1YRtgjLb5xxUb2rsNRnr54Oc0B2.jpg,1998,2,very high,good,"['Animation', 'Thriller']","Animation, Thriller"
207,en,Dead Poets Society,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",10.543000221252441,1989-06-02,Dead Poets Society,8.300999641418457,12016,https://image.tmdb.org/t/p/w342/erzbMlcNHOdx24AXOcn2ZKA7R1q.jpg,https://image.tmdb.org/t/p/w780/hpzQHv8cA7j2Dn2CphOFYmllXzj.jpg,1989,6,very high,good,['Drama'],Drama
101,fr,Léon,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",10.308799743652344,1994-09-14,Léon: The Professional,8.300000190734863,15546,https://image.tmdb.org/t/p/w342/bxB2q91nKYp8JNzqE7t7TWBVupB.jpg,https://image.tmdb.org/t/p/w780/jynfI114q3kOAbIiVjVfFFmttU2.jpg,1994,9,very high,good,"['Crime', 'Drama', 'Action']","Crime, Drama, Action"
1186532,en,The Forge,"19 year old Isaiah Wright lives for basketball and video games. A year out of high school, he has no job, no plans, and no idea how to be a man. At odds with his single mother Cynthia, Isaiah is given an ultimatum – to step up or move out. Feeling the pull from his friends and the push from his mom, Isaiah is hired by Moore Fitness, unaware of how the owner will personally impact his life. With the prayers of his mother and unexpected guidance from his new mentor, Isaiah is forced to deal with his past, sacrifice his selfishness and discover how God might have a greater purpose for his life.",2.712899923324585,2024-08-22,The Forge,8.293999671936035,304,https://image.tmdb.org/t/p/w342/oranxontIQRmhuyQlkoAwxpeBYz.jpg,https://image.tmdb.org/t/p/w780/18X5mXS1SpQy5rygEcpbmzUdkVP.jpg,2024,8,medium,good,"['Drama', 'Family']","Drama, Family"
652837,ja,ジョゼと虎と魚たち,"With dreams of diving abroad, Tsuneo gets a job assisting Josee, an artist whose imagination takes her far beyond her wheelchair. But when the tide turns against them, they push each other to places they never thought possible, and inspire a love fit for a storybook.",13.298500061035156,2020-12-25,"Josee, the Tiger and the Fish",8.293999671936035,549,https://image.tmdb.org/t/p/w342/z1D8xi9x4uEhyFruo7uEHXUMD4K.jpg,https://image.tmdb.org/t/p/w780/nVsDAvaMMwComtLBuRIzclGUcXF.jpg,2020,12,very high,good,"['Animation', 'Drama', 'Romance']","Animation, Drama, Romance"
533514,ja,劇場版 ヴァイオレット・エヴァーガーデン,"As the world moves on from the war and technological advances bring changes to her life, Violet still hopes to see her lost commanding officer again.",4.283199787139893,2020-09-18,Violet Evergarden: The Movie,8.289999961853027,465,https://image.tmdb.org/t/p/w342/4b7uAGVtgA85Yd911yOJqIsHigx.jpg,https://image.tmdb.org/t/p/w780/wGwSWDG3LIQxchg2M8HV7bDqYKU.jpg,2020,9,high,good,"['Animation', 'Fantasy', 'Romance', 'Drama']","Animation, Fantasy, Romance, Drama"
914,en,The Great Dictator,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,2.0596001148223877,1940-10-15,The Great Dictator,8.300000190734863,3551,https://image.tmdb.org/t/p/w342/nhMXB8GTdswYMCL9nepDZymJCOr.jpg,https://image.tmdb.org/t/p/w780/c8Pi8F1FzpNebtgXcSjC9nWCdSW.jpg,1940,10,low,good,"['Comedy', 'War']","Comedy, War"
599,en,Sunset Boulevard,A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.,3.0353000164031982,1950-08-10,Sunset Boulevard,8.289999961853027,2784,https://image.tmdb.org/t/p/w342/oOZIN0sbRNLKQC4RRCQnmAx1PlV.jpg,https://image.tmdb.org/t/p/w780/p47ihFj4A7EpBjmPHdTj4ipyq1S.jpg,1950,8,medium,good,['Drama'],Drama
1139087,en,Once Upon a Studio,"Created for Disney's 100th anniversary, the short features Mickey Mouse corralling a gallery of legendary Disney characters for a group photo.",3.1382999420166016,2023-09-24,Once Upon a Studio,8.300000190734863,405,https://image.tmdb.org/t/p/w342/aiy3G1cYWV3LgKZHY6a3jL8bjYL.jpg,https://image.tmdb.org/t/p/w780/hUeSuUxNyQivx2wrRvGoyZiZDUu.jpg,2023,9,medium,good,"['Animation', 'Family', 'Fantasy', 'Comedy']","Animation, Family, Fantasy, Comedy"
644479,es,Dedicada A Mi Ex,"The film tells the story of Ariel, a 21-year-old who decides to form a rock band to compete for a prize of ten thousand dollars in a musical band contest, this as a last option when trying to get money to save their relationship and reunite with his ex-girlfriend, which breaks due to the trip she must make to Finland for an internship. Ariel with her friend Ortega, decides to make a casting to find the other members of the band, although they do not know nothing about music, thus forming a band with members that have diverse and opposite personalities.",4.917799949645996,2019-11-01,Dedicated to my ex,8.300000190734863,512,https://image.tmdb.org/t/p/w342/xc4bTXVwYNXi10jG9dwcaYt5IpU.jpg,https://image.tmdb.org/t/p/w780/1fOsyhVz5qyX2rl1qqX6KImVhTx.jpg,2019,11,high,good,"['Drama', 'Comedy']","Drama, Comedy"
42269,it,C'eravamo tanto amati,"Three partisans bound by a strong friendship return home after the war, but the clash with everyday reality puts a strain on their bond.",1.1943000555038452,1974-12-21,We All Loved Each Other So Much,8.281999588012695,623,https://image.tmdb.org/t/p/w342/zGGWYpiKNwjpKxelPxOMqJnUgDs.jpg,https://image.tmdb.org/t/p/w780/2Kkqmy3EpXqBDqv1vvsNXX3pwww.jpg,1974,12,low,good,"['Drama', 'Comedy']","Drama, Comedy"
3082,en,Modern Times,"A bumbling tramp desires to build a home with a young woman, yet is thwarted time and time again by his lack of experience and habit of being in the wrong place at the wrong time..",12.1318998336792,1936-02-05,Modern Times,8.281999588012695,3912,https://image.tmdb.org/t/p/w342/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg,https://image.tmdb.org/t/p/w780/kSlO1pHpwQfPQdgVPr7dJiJNtJ8.jpg,1936,2,very high,good,"['Comedy', 'Drama', 'Romance']","Comedy, Drama, Romance"
335,it,C'era una volta il West,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.",6.5690999031066895,1968-12-21,Once Upon a Time in the West,8.277999877929688,4662,https://image.tmdb.org/t/p/w342/qbYgqOczabWNn2XKwgMtVrntD6P.jpg,https://image.tmdb.org/t/p/w780/aKZ9hDmLJTaGSxWdhxqMTcvXmk4.jpg,1968,12,very high,good,"['Drama', 'Western']","Drama, Western"
1356039,es,Contraataque,"When a hostage rescue mission creates a new enemy, Capt. Guerrero and his elite soldiers must face an ambush by a criminal group.",11.888199806213379,2025-02-27,Counterattack,8.277000427246094,758,https://image.tmdb.org/t/p/w342/38I76hGcFY6xB47pjm7pZwkfuAF.jpg,https://image.tmdb.org/t/p/w780/deUWVEgNh2IGjShyymZhaYP40ye.jpg,2025,2,very high,good,"['Action', 'Adventure', 'Thriller']","Action, Adventure, Thriller"
1585,en,It's a Wonderful Life,"A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",14.210700035095215,1946-12-20,It's a Wonderful Life,8.274999618530273,4634,https://image.tmdb.org/t/p/w342/bSqt9rhDZx1Q7UZ86dBPKdNomp2.jpg,https://image.tmdb.org/t/p/w780/ch3lDc4xQ9MpsNEpnRhvR8PIxxK.jpg,1946,12,very high,good,"['Drama', 'Family', 'Fantasy']","Drama, Family, Fantasy"
77338,fr,Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,8.808899879455566,2011-11-02,The Intouchables,8.272000312805176,17935,https://image.tmdb.org/t/p/w342/1QU7HKgsQbGpzsJbJK4pAVQV9F5.jpg,https://image.tmdb.org/t/p/w780/q6OGlZ1KMEb14AC8KbPCxyNOal6.jpg,2011,11,very high,good,"['Drama', 'Comedy']","Drama, Comedy"
18491,ja,新世紀エヴァンゲリオン劇場版 Air／まごころを、君に,"SEELE orders an all-out attack on NERV, aiming to destroy the Evas before Gendo can advance his own plans for the Human Instrumentality Project. Shinji is pushed to the limits of his sanity as he is forced to decide the fate of humanity.",16.79960060119629,1997-07-19,Neon Genesis Evangelion: The End of Evangelion,8.300000190734863,1741,https://image.tmdb.org/t/p/w342/j6G24dqI4WgUtChhWjfnI4lnmiK.jpg,https://image.tmdb.org/t/p/w780/xLMJCCSatxENpHO9rLW9yD8A12C.jpg,1997,7,very high,good,"['Animation', 'Science Fiction', 'Action', 'Drama']","Animation, Science Fiction, Action, Drama"
28,en,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",6.4506001472473145,1979-05-19,Apocalypse Now,8.300000190734863,8719,https://image.tmdb.org/t/p/w342/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg,https://image.tmdb.org/t/p/w780/9Qs9oyn4iE8QtQjGZ0Hp2WyYNXT.jpg,1979,5,very high,good,"['Drama', 'War']","Drama, War"
92321,ja,蛍火の杜へ,"One hot summer day a little girl gets lost in an enchanted forest of the mountain god where spirits reside. A young boy appears before her, but she cannot touch him for fear of making him disappear. And so a wondrous adventure awaits...",0.005799999926239252,2011-09-17,Hotarubi no Mori e,8.269000053405762,1176,https://image.tmdb.org/t/p/w342/mDqzHV8UXWWNpZkoAbKmKX1ZxEE.jpg,https://image.tmdb.org/t/p/w780/qknxyRgP6UTmwJ4B9tDAmzHMq7u.jpg,2011,9,low,good,"['Romance', 'Animation', 'Fantasy']","Romance, Animation, Fantasy"
